what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012891530
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012892220
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249012892260
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012899490
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012918340
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012920043
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012932841
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012934427
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012935208
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249012941972
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012951972
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012953207
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012955393
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012957064
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249012963910
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249012969451
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249012972365
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012979123
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012980022
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249012981132
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013002975
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013004654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013057165
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249013067940
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249013070585
