what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1248998879233
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1248998879245
started,bundle,org.eclipse.jdt.launching.macosx,3.2.0.v20090527,"org.eclipse.jdt.launching.macosx",1248998879470
started,bundle,ch.epfl.lamp.sdt.aspects,2.8.0.r18405-b20090730023500,"ch.epfl.lamp.sdt.aspects",1248998885266
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248998885414
started,bundle,scala.tools.nsc,2.8.0.r18405-b20090730020155,"scala.tools.nsc",1248998885586
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1248998885824
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1248998889468
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1248998901611
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1248998901612
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1248998903168
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248998911928
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248998918455
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248998969645
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249009643658
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1249009646157
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1249009646581
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249009646658
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249009650714
started,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1249009650908
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1249009650909
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1249009650983
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.update",1249009651733
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249009652069
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1249009652266
