what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013078173
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013082942
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1249013086759
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013091505
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013091978
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249013092020
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013099631
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013100593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013101760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013105677
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013110231
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013115503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013116000
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249013116043
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1249013137433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1249013138950
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249013142122
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013143217
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249013157814
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249013158900
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013163450
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249013177683
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013185213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249013185813
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249013185882
