what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1249011061042
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1249011061042
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1249011061042
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1249011061042
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1249011061042
started,bundle,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"ch.epfl.lamp.sdt.core",1249011061042
started,bundle,org.eclipse.contribution.weaving.jdt,1.6.4.20090313172428,"org.eclipse.contribution.weaving.jdt",1249011061042
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200902241436,"org.eclipse.equinox.weaving.aspectj",1249011061042
started,bundle,org.eclipse.mylyn.context.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.core",1249011061042
started,bundle,org.eclipse.mylyn.context.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.ui",1249011061042
started,bundle,scala.library,2.8.0.r18418-b20090731020235,"scala.library",1249011061042
os,sysinfo,,,"macosx",1249011061045
arch,sysinfo,,,"x86",1249011061045
ws,sysinfo,,,"cocoa",1249011061045
locale,sysinfo,,,"en_US",1249011061045
processors,sysinfo,,,"2",1249011061045
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1249011061045
java.runtime.version,sysinfo,,,"1.5.0_19-b02-304",1249011061045
java.specification.name,sysinfo,,,"Java Platform API Specification",1249011061045
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1249011061045
java.specification.version,sysinfo,,,"1.5",1249011061045
java.vendor,sysinfo,,,"Apple Inc.",1249011061045
java.version,sysinfo,,,"1.5.0_19",1249011061045
java.vm.info,sysinfo,,,"mixed mode",1249011061045
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1249011061045
