what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.5.0_19-b02-304",1249092787874
java.specification.name,sysinfo,,,"Java Platform API Specification",1249092787874
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1249092787874
java.specification.version,sysinfo,,,"1.5",1249092787874
java.vendor,sysinfo,,,"Apple Inc.",1249092787874
java.version,sysinfo,,,"1.5.0_19",1249092787874
java.vm.info,sysinfo,,,"mixed mode",1249092787874
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1249092787874
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1249092787874
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1249092787874
java.vm.specification.version,sysinfo,,,"1.0",1249092787874
java.vm.vendor,sysinfo,,,"Apple Inc.",1249092787874
java.vm.version,sysinfo,,,"1.5.0_19-137",1249092787874
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1249092787934
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1249092787941
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1249092787969
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1249092798908
started,bundle,ch.epfl.lamp.sdt.aspects,2.8.0.r18418-b20090731023634,"ch.epfl.lamp.sdt.aspects",1249092801512
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1249092801775
started,bundle,scala.tools.nsc,2.8.0.r18418-b20090731020235,"scala.tools.nsc",1249092802071
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1249092805376
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1249092805642
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1249092805805
opened,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249092805867
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1249092805918
